user_id;country;registered_user;call_count;answered_call;rejected_call;missed_call;out_of_work_call;user_feedback_count;owertime_call;total_duration (second);weekdays_call;weekend_call
5d306ad40568880299b2dc4e;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc4f;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc50;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc51;MX;FALSE;1;0;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc52;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc53;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc54;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc55;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc56;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc57;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc58;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc59;ID;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc5a;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc5b;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc5c;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc5d;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc5e;KZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc5f;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc60;MX;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc61;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc62;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc63;RU;FALSE;1;0;0;0;0;0;1;0;0;1
5d306ad40568880299b2dc64;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc66;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc67;GE;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc68;BR;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc69;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc6a;SG;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc6b;BR;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc6c;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc6d;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc6e;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc6f;BR;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc70;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc71;RU;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dc72;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc73;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc74;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc75;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc76;ID;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc77;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc78;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc79;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc7a;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc7b;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc7c;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc7d;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc7e;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc7f;GE;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc80;RU;FALSE;1;1;0;0;0;0;1;0;0;1
5d306ad40568880299b2dc81;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc82;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc83;RU;FALSE;1;0;0;1;0;0;1;0;0;1
5d306ad40568880299b2dc84;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc85;US;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc86;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc87;MX;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc88;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc89;BR;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dc8a;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc8b;UA;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc8c;RU;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2dc8d;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc8e;RU;FALSE;1;0;1;0;0;2;1;0;1;0
5d306ad40568880299b2dc8f;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc90;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc91;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc92;RU;TRUE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc93;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc94;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc95;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc96;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dc97;KZ;FALSE;1;0;0;1;0;0;1;0;0;1
5d306ad40568880299b2dc98;RU;FALSE;1;1;0;0;0;3;1;0;1;0
5d306ad40568880299b2dc99;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc9a;MX;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dc9b;KZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc9c;RU;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2dc9d;MX;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dc9e;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dc9f;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dca0;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dca2;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dca3;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dca4;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dca5;US;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dca6;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dca7;ID;TRUE;1;0;0;0;0;0;1;0;1;0
5d306ad40568880299b2dca8;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dca9;RU;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dcaa;TR;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcab;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcac;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcad;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcae;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dcaf;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dcb0;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcb1;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dcb2;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcb3;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcb4;UA;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcb5;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcb6;RU;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dcb7;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcb8;RU;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dcb9;RU;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcba;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcbb;KR;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcbd;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcbe;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dcbf;AZ;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcc1;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcc3;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcc4;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcc6;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dcc7;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dcc8;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcca;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dccb;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dccd;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dcce;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcd1;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcd2;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dcd3;AZ;TRUE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dcd4;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcd7;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcd8;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcd9;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dce0;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dce1;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dce2;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dce3;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dce4;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dce5;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dce9;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcea;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcec;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcef;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dcf0;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcf3;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcf4;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcf5;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcf7;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcf8;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcf9;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcfa;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dcfb;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dcfe;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd01;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd04;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd06;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dd07;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd09;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd0a;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd0f;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dd10;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd11;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd12;AZ;TRUE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dd13;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd15;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd16;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd17;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd18;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dd19;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dd1a;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd1b;AZ;FALSE;1;0;0;1;0;0;1;0;0;1
5d306ad40568880299b2dd1c;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd20;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd21;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd23;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dd26;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dd27;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd29;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd2e;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd31;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd32;AZ;TRUE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dd33;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd34;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd35;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd37;AZ;FALSE;1;1;0;0;1;0;0;0;0;1
5d306ad40568880299b2dd38;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd39;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd3a;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dd3c;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd3d;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dd3e;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd3f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd40;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd43;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd45;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd48;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd4b;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd4d;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd4f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd50;RU;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd51;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dd52;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd53;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd54;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd56;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd59;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd5a;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd5b;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd60;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd61;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dd62;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd63;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd67;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd68;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd6a;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd6c;AZ;FALSE;1;0;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd6f;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd70;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd71;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd72;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd73;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dd76;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2dd77;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd79;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd7a;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dd7b;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd7d;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd7e;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd82;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd83;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd84;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd85;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd86;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dd87;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd88;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2dd89;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd8a;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd8b;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd8c;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd8f;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd90;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd91;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd92;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd93;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd94;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd95;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd96;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd98;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd9b;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dd9d;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dd9e;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dda0;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dda2;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dda3;AZ;TRUE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2dda4;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dda7;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dda8;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dda9;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2ddab;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddac;AZ;FALSE;1;1;0;0;0;0;1;0;0;1
5d306ad40568880299b2ddad;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2ddae;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddaf;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2ddb0;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad40568880299b2ddb1;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2ddb2;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2ddb3;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddb4;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddb5;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2ddb6;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2ddb8;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddb9;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddba;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddbd;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2ddbe;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddbf;AZ;FALSE;1;1;0;0;1;0;0;0;0;1
5d306ad40568880299b2ddc0;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddc1;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad40568880299b2ddc2;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2ddc3;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddc6;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddc7;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddcb;US;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddcc;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2ddce;AZ;FALSE;1;0;1;0;0;0;1;0;1;0
5d306ad40568880299b2ddd0;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddd1;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2ddd3;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2ddd5;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddd7;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad40568880299b2ddd8;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2ddda;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad40568880299b2dddb;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dddd;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2ddde;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad40568880299b2dddf;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2dde1;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2dde2;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2dde3;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2dde5;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2dde6;AZ;FALSE;1;1;0;0;0;0;1;0;0;1
5d306ad50568880299b2dde7;AZ;TRUE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2dde8;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2dde9;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2ddea;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2ddec;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2ddee;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2ddf0;RU;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2ddf3;AZ;TRUE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2ddf4;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad50568880299b2ddf6;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2ddf8;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2ddf9;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
5d306ad50568880299b2ddfa;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2ddfb;AZ;FALSE;1;0;1;0;1;0;0;0;1;0
5d306ad50568880299b2ddfc;AZ;FALSE;1;1;0;0;0;0;1;0;1;0
5d306ad50568880299b2ddfd;AZ;TRUE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2ddff;AZ;FALSE;1;0;0;1;1;0;0;0;1;0
5d306ad50568880299b2de01;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de02;AZ;FALSE;1;1;0;0;1;0;0;0;1;0
5d306ad50568880299b2de03;AZ;FALSE;1;0;0;1;0;0;1;0;1;0
